document_id,paragraph_id,sentence_id,token_id,term_str,POS,speaker,coach_flag,stopword_flag,unimportant_flag
02_004_12c_0087,19,5,6,think,VB,Unknown Speaker,0,0,0
02_004_12c_0087,19,5,12,given,VBN,Unknown Speaker,0,0,0
02_004_12c_0087,19,5,14,three,CD,Unknown Speaker,0,0,0
02_004_12c_0087,19,5,15,pieces,NNS,Unknown Speaker,0,0,0
02_004_12c_0087,19,5,20,really,RB,Unknown Speaker,0,0,0
02_004_12c_0087,19,5,21,point,VB,Unknown Speaker,0,0,0
02_004_12c_0087,19,5,27,students,NNS,Unknown Speaker,0,0,0
02_004_12c_0087,19,5,29,see,VB,Unknown Speaker,0,0,0
02_004_12c_0087,20,1,3,see,VBP,Teacher,0,0,0
02_004_12c_0087,21,1,4,could,MD,Coach,1,0,0
02_004_12c_0087,21,1,5,say,VB,Coach,1,0,0
02_004_12c_0087,21,1,7,know,VBP,Coach,1,0,0
02_004_12c_0087,21,1,12,jasmine,NNP,Coach,1,0,0
02_004_12c_0087,21,1,15,say,VBP,Coach,1,0,0
02_004_12c_0087,21,1,19,paragraph,NN,Coach,1,0,0
02_004_12c_0087,21,1,20,20,CD,Coach,1,0,0
02_004_12c_0087,21,1,21,says,VBZ,Coach,1,0,0
02_004_12c_0087,21,1,23,heart,NN,Coach,1,0,0
02_004_12c_0087,21,1,25,pounding,VBG,Coach,1,0,0
02_004_12c_0087,21,2,3,know,VBP,Coach,1,0,0
02_004_12c_0087,21,2,8,nervous,JJ,Coach,1,0,0
02_004_12c_0087,21,2,10,heart's,NN,Coach,1,0,0
02_004_12c_0087,21,2,11,pounding,NN,Coach,1,0,0
02_004_12c_0087,21,3,2,could,MD,Coach,1,0,0
02_004_12c_0087,21,3,4,kind,NN,Coach,1,0,0
02_004_12c_0087,21,3,6,like,IN,Coach,1,0,0
02_004_12c_0087,21,3,7,give,VB,Coach,1,0,0
02_004_12c_0087,21,3,10,quality,NN,Coach,1,0,0
02_004_12c_0087,21,3,11,feedback,NN,Coach,1,0,0
02_004_12c_0087,21,3,13,also,RB,Coach,1,0,0
02_004_12c_0087,21,3,14,make,VB,Coach,1,0,0
02_004_12c_0087,21,3,16,known,VBN,Coach,1,0,0
02_004_12c_0087,21,3,18,everybody,NN,Coach,1,0,0
02_004_12c_0087,21,3,19,else,RB,Coach,1,0,0
02_004_12c_0087,21,3,21,like,IN,Coach,1,0,0
02_004_12c_0087,21,3,24,everything,NN,Coach,1,0,0
02_004_12c_0087,21,3,27,looking,VBG,Coach,1,0,0
02_004_12c_0087,22,1,2,um,NN,Teacher,0,0,0
02_004_12c_0087,22,1,4,could,MD,Teacher,0,0,0
02_004_12c_0087,22,1,5,talk,VB,Teacher,0,0,0
02_004_12c_0087,22,1,8,love,VBP,Teacher,0,0,0
02_004_12c_0087,22,1,13,directly,RB,Teacher,0,0,0
02_004_12c_0087,22,1,14,answered,VBD,Teacher,0,0,0
02_004_12c_0087,22,1,16,question,NN,Teacher,0,0,0
02_004_12c_0087,22,2,2,backed,VBD,Teacher,0,0,0
02_004_12c_0087,22,2,5,text,JJ,Teacher,0,0,0
02_004_12c_0087,22,2,6,evidence,NN,Teacher,0,0,0
02_004_12c_0087,22,2,9,explained,VBD,Teacher,0,0,0
02_004_12c_0087,22,2,12,evidence,NN,Teacher,0,0,0
02_004_12c_0087,22,2,14,picked,VBD,Teacher,0,0,0
02_004_12c_0087,22,2,15,goes,VBZ,Teacher,0,0,0
02_004_12c_0087,22,2,16,back,RB,Teacher,0,0,0
02_004_12c_0087,22,2,19,answer,NN,Teacher,0,0,0
02_004_12c_0087,22,2,20,right,NN,Teacher,0,0,0
02_004_12c_0087,22,3,3,could,MD,Teacher,0,0,0
02_004_12c_0087,22,3,5,pick,VB,Teacher,0,0,0
02_004_12c_0087,22,3,7,random,JJ,Teacher,0,0,0
02_004_12c_0087,22,3,8,sentence,NN,Teacher,0,0,0
02_004_12c_0087,22,3,10,got,VBD,Teacher,0,0,0
02_004_12c_0087,22,3,12,explain,VB,Teacher,0,0,0
02_004_12c_0087,22,3,15,relates,VBZ,Teacher,0,0,0
02_004_12c_0087,23,2,4,actually,RB,Coach,1,0,0
02_004_12c_0087,23,2,7,perfect,JJ,Coach,1,0,0
02_004_12c_0087,23,3,3,provide,VBP,Coach,1,0,0
02_004_12c_0087,23,3,4,students,NNS,Coach,1,0,0
02_004_12c_0087,23,3,7,like,IN,Coach,1,0,0
02_004_12c_0087,23,3,9,kind,NN,Coach,1,0,0
02_004_12c_0087,23,3,11,let,NN,Coach,1,0,0
02_004_12c_0087,23,3,12,everyone,NN,Coach,1,0,0
02_004_12c_0087,23,3,13,else,RB,Coach,1,0,0
02_004_12c_0087,23,3,14,know,VB,Coach,1,0,0
02_004_12c_0087,23,3,18,expecting,VBG,Coach,1,0,0
02_004_12c_0087,23,3,20,let,VB,Coach,1,0,0
02_004_12c_0087,23,3,21,everyone,NN,Coach,1,0,0
02_004_12c_0087,23,3,22,else,RB,Coach,1,0,0
02_004_12c_0087,23,3,23,know,VB,Coach,1,0,0
02_004_12c_0087,23,3,27,looking,VBG,Coach,1,0,0
02_004_12c_0087,23,4,5,time,NN,Coach,1,0,0
02_004_12c_0087,23,4,6,comes,VBZ,Coach,1,0,0
02_004_12c_0087,23,4,8,answer,VB,Coach,1,0,0
02_004_12c_0087,23,4,10,questions,NNS,Coach,1,0,0
02_004_12c_0087,23,4,13,look,VB,Coach,1,0,0
02_004_12c_0087,23,4,15,providing,VBG,Coach,1,0,0
02_004_12c_0087,23,4,17,three,CD,Coach,1,0,0
02_004_12c_0087,23,4,20,things,NNS,Coach,1,0,0
02_004_12c_0087,23,5,7,think,VBP,Coach,1,0,0
02_004_12c_0087,23,5,9,another,DT,Coach,1,0,0
02_004_12c_0087,23,5,10,question,NN,Coach,1,0,0
02_004_12c_0087,23,5,14,think,VBP,Coach,1,0,0
02_004_12c_0087,23,5,16,another,DT,Coach,1,0,0
02_004_12c_0087,23,6,3,say,VBP,Coach,1,0,0
02_004_12c_0087,23,6,6,think,VBP,Coach,1,0,0
02_004_12c_0087,23,6,7,lisa,NNP,Coach,1,0,0
02_004_12c_0087,23,6,11,think,VBP,Coach,1,0,0
02_004_12c_0087,23,6,15,like,IN,Coach,1,0,0
02_004_12c_0087,23,6,17,spy,NN,Coach,1,0,0
02_004_12c_0087,23,6,19,another,DT,Coach,1,0,0
02_004_12c_0087,23,6,20,company,NN,Coach,1,0,0
02_004_12c_0087,23,7,3,think,VBP,Coach,1,0,0
02_004_12c_0087,23,7,8,spy,NN,Coach,1,0,0
02_004_12c_0087,23,7,10,another,DT,Coach,1,0,0
02_004_12c_0087,23,7,11,company,NN,Coach,1,0,0
02_004_12c_0087,23,7,14,talked,VBD,Coach,1,0,0
02_004_12c_0087,23,7,17,like,IN,Coach,1,0,0
02_004_12c_0087,23,7,21,billion,CD,Coach,1,0,0
02_004_12c_0087,23,7,22,dollar,NN,Coach,1,0,0
02_004_12c_0087,23,7,23,company,NN,Coach,1,0,0
02_004_12c_0087,23,8,3,know,VBP,Coach,1,0,0
02_004_12c_0087,23,8,6,think,VBP,Coach,1,0,0
02_004_12c_0087,23,8,8,like,IN,Coach,1,0,0
02_004_12c_0087,23,8,9,amazon,NNP,Coach,1,0,0
02_004_12c_0087,23,8,11,know,VBP,Coach,1,0,0
02_004_12c_0087,23,8,16,companies,NNS,Coach,1,0,0
02_004_12c_0087,23,8,18,like,VBP,Coach,1,0,0
02_004_12c_0087,23,8,19,want,VBP,Coach,1,0,0
02_004_12c_0087,23,8,21,get,VB,Coach,1,0,0
02_004_12c_0087,23,8,23,amazon,NNP,Coach,1,0,0
02_004_12c_0087,23,8,26,want,VBP,Coach,1,0,0
02_004_12c_0087,23,8,28,learn,VB,Coach,1,0,0
02_004_12c_0087,23,8,31,amazon,NNP,Coach,1,0,0
02_004_12c_0087,23,9,6,think,VBP,Coach,1,0,0
02_004_12c_0087,23,9,7,maybe,RB,Coach,1,0,0
02_004_12c_0087,23,9,10,inspired,VBN,Coach,1,0,0
02_004_12c_0087,23,9,12,another,DT,Coach,1,0,0
02_004_12c_0087,23,9,13,company,NN,Coach,1,0,0
02_004_12c_0087,23,10,2,might,MD,Coach,1,0,0
02_004_12c_0087,23,10,4,say,VB,Coach,1,0,0
02_004_12c_0087,23,10,9,response,NN,Coach,1,0,0
02_004_12c_0087,24,1,2,would,MD,Teacher,0,0,0
02_004_12c_0087,24,1,3,say,VB,Teacher,0,0,0
02_004_12c_0087,24,1,6,glad,JJ,Teacher,0,0,0
02_004_12c_0087,24,1,11,guess,NN,Teacher,0,0,0
02_004_12c_0087,24,1,14,think,VBP,Teacher,0,0,0
02_004_12c_0087,24,1,18,spy,NN,Teacher,0,0,0
02_004_12c_0087,24,1,20,think,VBP,Teacher,0,0,0
02_004_12c_0087,24,1,25,life,NN,Teacher,0,0,0
02_004_12c_0087,24,1,29,keeping,VBG,Teacher,0,0,0
02_004_12c_0087,24,1,31,secret,NN,Teacher,0,0,0
02_004_12c_0087,24,2,2,said,VBD,Teacher,0,0,0
02_004_12c_0087,24,2,5,looked,VBD,Teacher,0,0,0
02_004_12c_0087,24,2,6,back,RB,Teacher,0,0,0
02_004_12c_0087,24,2,9,saw,VBD,Teacher,0,0,0
02_004_12c_0087,24,2,11,one,CD,Teacher,0,0,0
02_004_12c_0087,24,2,12,thing,NN,Teacher,0,0,0
02_004_12c_0087,24,2,15,billion,CD,Teacher,0,0,0
02_004_12c_0087,24,2,16,dollar,NN,Teacher,0,0,0
02_004_12c_0087,24,2,17,company,NN,Teacher,0,0,0
02_004_12c_0087,24,2,21,lot,NN,Teacher,0,0,0
02_004_12c_0087,24,2,23,money,NN,Teacher,0,0,0
02_004_12c_0087,24,2,24,right,NN,Teacher,0,0,0
02_004_12c_0087,24,3,4,think,VBP,Teacher,0,0,0
02_004_12c_0087,24,3,7,lot,NN,Teacher,0,0,0
02_004_12c_0087,24,3,9,people,NNS,Teacher,0,0,0
02_004_12c_0087,24,3,12,thinking,VBG,Teacher,0,0,0
02_004_12c_0087,24,3,15,real,JJ,Teacher,0,0,0
02_004_12c_0087,24,3,16,life,NN,Teacher,0,0,0
02_004_12c_0087,24,3,17,company,NN,Teacher,0,0,0
02_004_12c_0087,24,3,18,right,RB,Teacher,0,0,0
02_004_12c_0087,24,4,3,thinking,VBG,Teacher,0,0,0
02_004_12c_0087,24,4,6,example,NN,Teacher,0,0,0
02_004_12c_0087,24,4,9,real,JJ,Teacher,0,0,0
02_004_12c_0087,24,4,10,world,NN,Teacher,0,0,0
02_004_12c_0087,24,4,11,comparing,VBG,Teacher,0,0,0
02_004_12c_0087,24,4,15,learning,VBG,Teacher,0,0,0
02_004_12c_0087,24,4,18,text,NN,Teacher,0,0,0
02_004_12c_0087,24,4,20,something,NN,Teacher,0,0,0
02_004_12c_0087,24,4,23,real,JJ,Teacher,0,0,0
02_004_12c_0087,24,4,24,world,NN,Teacher,0,0,0
02_004_12c_0087,24,5,4,thinking,VBG,Teacher,0,0,0
02_004_12c_0087,24,5,7,know,VBP,Teacher,0,0,0
02_004_12c_0087,24,5,9,amazon,NNP,Teacher,0,0,0
02_004_12c_0087,24,5,12,real,JJ,Teacher,0,0,0
02_004_12c_0087,24,5,13,world,NN,Teacher,0,0,0
02_004_12c_0087,24,5,17,people,NNS,Teacher,0,0,0
02_004_12c_0087,24,5,18,want,VBP,Teacher,0,0,0
02_004_12c_0087,24,5,20,amazon,NNP,Teacher,0,0,0
02_004_12c_0087,24,6,5,connecting,VBG,Teacher,0,0,0
02_004_12c_0087,24,6,8,know,VBP,Teacher,0,0,0
02_004_12c_0087,24,6,11,real,JJ,Teacher,0,0,0
02_004_12c_0087,24,6,12,world,NN,Teacher,0,0,0
02_004_12c_0087,24,6,15,story,NN,Teacher,0,0,0
02_004_12c_0087,25,1,4,providing,VBG,Coach,1,0,0
02_004_12c_0087,25,1,5,feedback,NN,Coach,1,0,0
02_004_12c_0087,25,1,10,time,NN,Coach,1,0,0
02_004_12c_0087,25,1,11,like,IN,Coach,1,0,0
02_004_12c_0087,25,1,12,letting,VBG,Coach,1,0,0
02_004_12c_0087,25,1,14,students,NNS,Coach,1,0,0
02_004_12c_0087,25,1,15,know,VBP,Coach,1,0,0
02_004_12c_0087,25,1,17,thinking,VBG,Coach,1,0,0
02_004_12c_0087,25,1,18,aloud,NN,Coach,1,0,0
02_004_12c_0087,25,1,21,students,NNS,Coach,1,0,0
02_004_12c_0087,25,1,23,help,VB,Coach,1,0,0
02_004_12c_0087,25,1,24,put,VB,Coach,1,0,0
02_004_12c_0087,25,1,26,pieces,NNS,Coach,1,0,0
02_004_12c_0087,25,1,27,together,RB,Coach,1,0,0
02_004_12c_0087,25,1,30,makes,VBZ,Coach,1,0,0
02_004_12c_0087,25,1,32,quality,NN,Coach,1,0,0
02_004_12c_0087,25,1,33,answer,NN,Coach,1,0,0
02_004_12c_0087,25,2,5,second,JJ,Coach,1,0,0
02_004_12c_0087,25,2,6,round,NN,Coach,1,0,0
02_004_12c_0087,25,2,9,want,VBP,Coach,1,0,0
02_004_12c_0087,25,2,12,think,VB,Coach,1,0,0
02_004_12c_0087,25,2,15,students,NNS,Coach,1,0,0
02_004_12c_0087,25,2,17,giving,VBG,Coach,1,0,0
02_004_12c_0087,25,2,20,things,NNS,Coach,1,0,0
02_004_12c_0087,25,2,24,provide,VB,Coach,1,0,0
02_004_12c_0087,25,2,26,high,JJ,Coach,1,0,0
02_004_12c_0087,25,2,27,quality,NN,Coach,1,0,0
02_004_12c_0087,25,2,28,feedback,NN,Coach,1,0,0
02_004_12c_0087,25,2,33,everyone,NN,Coach,1,0,0
02_004_12c_0087,25,2,34,else,RB,Coach,1,0,0
02_004_12c_0087,25,2,36,see,VB,Coach,1,0,0
02_004_12c_0087,25,2,42,first,JJ,Coach,1,0,0
02_004_12c_0087,25,2,43,question,NN,Coach,1,0,0
02_004_12c_0087,25,2,44,make,VBP,Coach,1,0,0
02_004_12c_0087,25,2,45,sure,JJ,Coach,1,0,0
02_004_12c_0087,25,2,48,think,VBP,Coach,1,0,0
02_004_12c_0087,25,2,51,19,CD,Coach,1,0,0
02_004_12c_0087,25,2,52,20,CD,Coach,1,0,0
02_004_12c_0087,25,2,53,paragraph,NN,Coach,1,0,0
02_004_12c_0087,25,3,4,like,IN,Coach,1,0,0
02_004_12c_0087,25,3,6,questioning,NN,Coach,1,0,0
02_004_12c_0087,25,3,8,right,RB,Coach,1,0,0
02_004_12c_0087,25,3,10,par,NN,Coach,1,0,0
02_004_12c_0087,25,4,5,ready,JJ,Coach,1,0,0
02_004_12c_0087,25,4,8,ready,JJ,Coach,1,0,0
02_004_12c_0087,26,1,1,alright,NNP,Teacher,0,0,0
02_004_12c_0087,26,1,4,ready,JJ,Teacher,0,0,0
02_004_12c_089,1,1,2,right,RB,Coach,1,0,0
02_004_12c_089,1,1,7,go,VB,Coach,1,0,0
02_004_12c_089,1,2,4,feel,VB,Coach,1,0,0
02_004_12c_089,2,1,3,fine,JJ,Teacher,0,0,0
02_004_12c_089,2,2,1,um,NNP,Teacher,0,0,0
02_004_12c_089,2,2,3,tried,VBD,Teacher,0,0,0
02_004_12c_089,2,2,5,like,VB,Teacher,0,0,0
02_004_12c_089,2,2,7,know,VBP,Teacher,0,0,0
02_004_12c_089,2,2,8,extrapolate,VB,Teacher,0,0,0
02_004_12c_089,2,2,10,ideas,NNS,Teacher,0,0,0
02_004_12c_089,2,2,12,connect,VB,Teacher,0,0,0
02_004_12c_089,2,2,15,little,JJ,Teacher,0,0,0
02_004_12c_089,2,2,16,bit,NN,Teacher,0,0,0
02_004_12c_089,3,1,4,really,RB,Coach,1,0,0
02_004_12c_089,3,1,5,good,JJ,Coach,1,0,0
02_004_12c_089,3,1,6,job,NN,Coach,1,0,0
02_004_12c_089,3,1,8,praising,VBG,Coach,1,0,0
02_004_12c_089,3,1,9,students,NNS,Coach,1,0,0
02_004_12c_089,3,2,5,specific,JJ,Coach,1,0,0
02_004_12c_089,3,2,6,moment,NN,Coach,1,0,0
02_004_12c_089,3,2,9,praise,VBP,Coach,1,0,0
02_004_12c_089,3,2,10,savannah,NNP,Coach,1,0,0
02_004_12c_089,3,2,12,implementing,VBG,Coach,1,0,0
02_004_12c_089,3,2,13,textual,JJ,Coach,1,0,0
02_004_12c_089,3,2,14,evidence,NN,Coach,1,0,0
02_004_12c_089,3,2,17,thought,VBD,Coach,1,0,0
02_004_12c_089,3,2,21,great,JJ,Coach,1,0,0
02_004_12c_089,3,2,25,great,JJ,Coach,1,0,0
02_004_12c_089,3,2,26,like,IN,Coach,1,0,0
02_004_12c_089,3,2,27,positive,JJ,Coach,1,0,0
02_004_12c_089,3,2,28,reinforcement,NN,Coach,1,0,0
02_004_12c_089,3,3,2,really,RB,Coach,1,0,0
02_004_12c_089,3,3,3,get,VB,Coach,1,0,0
02_004_12c_089,3,3,6,continue,VB,Coach,1,0,0
02_004_12c_089,3,4,3,want,VBP,Coach,1,0,0
02_004_12c_089,3,4,5,work,VB,Coach,1,0,0
02_004_12c_089,3,4,7,today,NN,Coach,1,0,0
02_004_12c_089,3,4,10,want,VBP,Coach,1,0,0
02_004_12c_089,3,4,12,work,VB,Coach,1,0,0
02_004_12c_089,3,4,15,want,VBP,Coach,1,0,0
02_004_12c_089,3,4,17,focus,VB,Coach,1,0,0
02_004_12c_089,3,4,19,text,NN,Coach,1,0,0
02_004_12c_089,3,4,20,evidence,NN,Coach,1,0,0
02_004_12c_089,3,4,22,means,VBZ,Coach,1,0,0
02_004_12c_089,3,4,24,want,VBP,Coach,1,0,0
02_004_12c_089,3,4,26,work,VB,Coach,1,0,0
02_004_12c_089,3,4,28,getting,VBG,Coach,1,0,0
02_004_12c_089,3,4,32,students,NNS,Coach,1,0,0
02_004_12c_089,3,4,34,find,VB,Coach,1,0,0
02_004_12c_089,3,4,35,textual,JJ,Coach,1,0,0
02_004_12c_089,3,4,36,evidence,NN,Coach,1,0,0
02_004_12c_089,3,4,38,like,IN,Coach,1,0,0
02_004_12c_089,3,4,40,pointed,VBD,Coach,1,0,0
02_004_12c_089,3,4,43,severity,NN,Coach,1,0,0
02_004_12c_089,3,5,6,get,VB,Coach,1,0,0
02_004_12c_089,3,5,9,students,NNS,Coach,1,0,0
02_004_12c_089,3,5,14,well,RB,Coach,1,0,0
02_004_12c_089,3,6,6,think,VB,Coach,1,0,0
02_004_12c_089,3,6,9,important,JJ,Coach,1,0,0
02_004_12c_089,3,6,11,students,NNS,Coach,1,0,0
02_004_12c_089,3,6,13,provide,VB,Coach,1,0,0
02_004_12c_089,3,6,14,tax,NN,Coach,1,0,0
02_004_12c_089,3,6,15,evidence,NN,Coach,1,0,0
02_004_12c_089,3,6,19,give,VB,Coach,1,0,0
02_004_12c_089,3,6,22,claim,NN,Coach,1,0,0
02_004_12c_089,3,6,23,like,IN,Coach,1,0,0
02_004_12c_089,3,6,25,excited,VBN,Coach,1,0,0
02_004_12c_089,4,1,1,right,RB,Teacher,0,0,0
02_004_12c_089,4,2,3,mean,VBP,Teacher,0,0,0
02_004_12c_089,4,2,8,important,JJ,Teacher,0,0,0
02_004_12c_089,4,2,9,skill,NN,Teacher,0,0,0
02_004_12c_089,4,2,13,life,NN,Teacher,0,0,0
02_004_12c_089,4,2,15,general,JJ,Teacher,0,0,0
02_004_12c_089,4,2,19,able,JJ,Teacher,0,0,0
02_004_12c_089,4,2,21,backup,VB,Teacher,0,0,0
02_004_12c_089,4,2,23,opinions,NNS,Teacher,0,0,0
02_004_12c_089,4,2,25,claims,NNS,Teacher,0,0,0
02_004_12c_089,4,3,5,great,JJ,Teacher,0,0,0
02_004_12c_089,4,3,6,way,NN,Teacher,0,0,0
02_004_12c_089,4,3,8,practicing,VBG,Teacher,0,0,0
02_004_12c_089,4,3,11,like,IN,Teacher,0,0,0
02_004_12c_089,4,3,15,come,VB,Teacher,0,0,0
02_004_12c_089,4,3,18,conclusion,NN,Teacher,0,0,0
02_004_12c_089,4,3,22,based,VBN,Teacher,0,0,0
02_004_12c_089,4,3,26,saw,VBD,Teacher,0,0,0
02_004_12c_089,5,1,2,absolutely,RB,Coach,1,0,0
02_004_12c_089,5,2,3,want,VBP,Coach,1,0,0
02_004_12c_089,5,2,5,model,VB,Coach,1,0,0
02_004_12c_089,5,2,10,would,MD,Coach,1,0,0
02_004_12c_089,5,2,11,get,VB,Coach,1,0,0
02_004_12c_089,5,2,12,students,NNS,Coach,1,0,0
02_004_12c_089,5,2,14,give,VB,Coach,1,0,0
02_004_12c_089,5,2,16,text,JJ,Coach,1,0,0
02_004_12c_089,5,2,17,evidence,NN,Coach,1,0,0
02_004_12c_089,5,2,20,see,VBP,Coach,1,0,0
02_004_12c_089,5,2,23,give,VBP,Coach,1,0,0
02_004_12c_089,5,2,26,claim,NN,Coach,1,0,0
02_004_12c_089,5,4,4,something,NN,Coach,1,0,0
02_004_12c_089,5,4,8,want,VBP,Coach,1,0,0
02_004_12c_089,5,4,10,capitalize,VB,Coach,1,0,0
02_004_12c_089,5,5,2,said,VBD,Coach,1,0,0
02_004_12c_089,5,5,6,think,VB,Coach,1,0,0
02_004_12c_089,5,6,3,made,VBD,Coach,1,0,0
02_004_12c_089,5,6,5,think,VBP,Coach,1,0,0
02_004_12c_089,5,7,3,want,VBP,Coach,1,0,0
02_004_12c_089,5,7,5,tweak,VB,Coach,1,0,0
02_004_12c_089,5,7,8,little,JJ,Coach,1,0,0
02_004_12c_089,5,7,9,bit,NN,Coach,1,0,0
02_004_12c_089,5,8,6,would,MD,Coach,1,0,0
02_004_12c_089,5,8,7,tweak,VB,Coach,1,0,0
02_004_12c_089,5,9,3,student,NN,Coach,1,0,0
02_004_12c_089,5,9,4,told,VBD,Coach,1,0,0
02_004_12c_089,5,9,6,oh,NNP,Coach,1,0,0
02_004_12c_089,5,9,7,lisa,NNP,Coach,1,0,0
02_004_12c_089,5,9,9,lisa,NNP,Coach,1,0,0
02_004_12c_089,5,9,11,feeling,VBG,Coach,1,0,0
02_004_12c_089,5,9,12,excited,JJ,Coach,1,0,0
02_004_12c_089,5,9,14,would,MD,Coach,1,0,0
02_004_12c_089,5,9,15,say,VB,Coach,1,0,0
02_004_12c_089,5,9,16,thank,NN,Coach,1,0,0
02_004_12c_089,5,9,20,response,NN,Coach,1,0,0
02_004_12c_089,5,10,2,using,VBG,Coach,1,0,0
02_004_12c_089,5,10,3,evidence,NN,Coach,1,0,0
02_004_12c_089,5,10,6,text,NN,Coach,1,0,0
02_004_12c_089,5,10,8,using,VBG,Coach,1,0,0
02_004_12c_089,5,10,9,text,JJ,Coach,1,0,0
02_004_12c_089,5,10,10,evidence,NN,Coach,1,0,0
02_004_12c_089,5,10,11,tell,VB,Coach,1,0,0
02_004_12c_089,5,10,15,know,VBP,Coach,1,0,0
02_004_12c_089,5,11,3,would,MD,Coach,1,0,0
02_004_12c_089,5,11,4,directly,RB,Coach,1,0,0
02_004_12c_089,5,11,5,probe,VB,Coach,1,0,0
02_004_12c_089,5,11,8,go,VB,Coach,1,0,0
02_004_12c_089,5,11,9,back,RB,Coach,1,0,0
02_004_12c_089,5,11,12,text,NN,Coach,1,0,0
02_004_12c_089,5,11,14,pull,VB,Coach,1,0,0
02_004_12c_089,5,11,16,text,NN,Coach,1,0,0
02_004_12c_089,5,11,17,evidence,NN,Coach,1,0,0
02_004_12c_089,5,12,2,sometimes,RB,Coach,1,0,0
02_004_12c_089,5,12,5,tell,VB,Coach,1,0,0
02_004_12c_089,5,12,9,got,VBD,Coach,1,0,0
02_004_12c_089,5,12,14,got,VBD,Coach,1,0,0
02_004_12c_089,5,12,16,without,IN,Coach,1,0,0
02_004_12c_089,5,12,17,actually,RB,Coach,1,0,0
02_004_12c_089,5,12,18,giving,VBG,Coach,1,0,0
02_004_12c_089,5,12,20,text,JJ,Coach,1,0,0
02_004_12c_089,5,12,21,evidence,NN,Coach,1,0,0
02_004_12c_089,5,13,4,put,VBD,Coach,1,0,0
02_004_12c_089,5,13,7,using,VBG,Coach,1,0,0
02_004_12c_089,5,13,8,text,JJ,Coach,1,0,0
02_004_12c_089,5,13,9,evidence,NN,Coach,1,0,0
02_004_12c_089,5,13,11,using,VBG,Coach,1,0,0
02_004_12c_089,5,13,12,evidence,NN,Coach,1,0,0
02_004_12c_089,5,13,15,text,NN,Coach,1,0,0
02_004_12c_089,5,13,18,specifically,RB,Coach,1,0,0
02_004_12c_089,5,13,20,reps,NN,Coach,1,0,0
02_004_12c_089,5,13,22,go,VB,Coach,1,0,0
02_004_12c_089,5,13,23,back,RB,Coach,1,0,0
02_004_12c_089,5,13,26,texts,NN,Coach,1,0,0
02_004_12c_089,5,15,4,better,JJR,Coach,1,0,0
02_004_12c_089,6,1,1,better,RBR,Teacher,0,0,0
02_004_12c_089,6,1,5,provide,VB,Teacher,0,0,0
02_004_12c_089,6,1,6,specific,JJ,Teacher,0,0,0
02_004_12c_089,6,1,7,evidence,NN,Teacher,0,0,0
02_004_12c_089,6,1,11,guess,MD,Teacher,0,0,0
02_004_12c_089,6,1,13,factual,VB,Teacher,0,0,0
02_004_12c_089,6,1,17,word,NN,Teacher,0,0,0
02_004_12c_089,6,1,21,looking,VBG,Teacher,0,0,0
02_004_12c_089,6,2,2,like,IN,Teacher,0,0,0
02_004_12c_089,6,2,4,evidence,NN,Teacher,0,0,0
02_004_12c_089,6,3,2,one,NN,Teacher,0,0,0
02_004_12c_089,6,3,4,argue,VB,Teacher,0,0,0
02_004_12c_089,6,3,9,words,NNS,Teacher,0,0,0
02_004_12c_089,6,3,12,text,NN,Teacher,0,0,0
02_004_12c_089,6,4,2,like,IN,Teacher,0,0,0
02_004_12c_089,6,4,6,basis,NN,Teacher,0,0,0
02_004_12c_089,6,4,11,like,IN,Teacher,0,0,0
02_004_12c_089,6,4,12,extrapolations,NNS,Teacher,0,0,0
02_004_12c_089,6,5,5,ties,VBZ,Teacher,0,0,0
02_004_12c_089,6,5,6,us,PRP,Teacher,0,0,0
02_004_12c_089,6,5,10,like,JJ,Teacher,0,0,0
02_004_12c_089,6,5,11,common,JJ,Teacher,0,0,0
02_004_12c_089,6,5,12,ground,NN,Teacher,0,0,0
02_004_12c_089,6,5,14,discussion,NN,Teacher,0,0,0
02_004_12c_089,7,1,1,yes,UH,Coach,1,0,0
02_004_12c_089,7,1,2,absolutely,RB,Coach,1,0,0
02_004_12c_089,7,2,2,let,VB,Coach,1,0,0
02_004_12c_089,7,2,3,us,PRP,Coach,1,0,0
02_004_12c_089,7,2,4,practice,NN,Coach,1,0,0
02_004_12c_089,7,4,3,going,VBG,Coach,1,0,0
02_004_12c_089,7,4,7,student,NN,Coach,1,0,0
02_004_12c_089,7,4,11,going,VBG,Coach,1,0,0
02_004_12c_089,7,4,15,teacher,NN,Coach,1,0,0
02_004_12c_089,7,4,19,going,VBG,Coach,1,0,0
02_004_12c_089,7,4,21,ask,VB,Coach,1,0,0
02_004_12c_089,7,4,25,lisa,NNP,Coach,1,0,0
02_004_12c_089,7,4,27,likely,JJ,Coach,1,0,0
02_004_12c_089,7,4,28,feeling,NN,Coach,1,0,0
02_004_12c_089,7,4,30,pismo,NNP,Coach,1,0,0
02_004_12c_089,7,4,31,brings,VBZ,Coach,1,0,0
02_004_12c_089,7,4,34,lie,NN,Coach,1,0,0
02_004_12c_089,7,4,35,detector,NN,Coach,1,0,0
02_004_12c_089,7,4,36,results,NNS,Coach,1,0,0
02_004_12c_089,9,1,1,whenever,IN,Coach,1,0,0
02_004_12c_089,9,1,4,ready,JJ,Coach,1,0,0
02_004_12c_089,10,1,3,lisa,NNP,Teacher,0,0,0
02_004_12c_089,10,1,5,likely,JJ,Teacher,0,0,0
